LOCATION,SUBJECT,MEASURE,TIME,Value,Flag Codes,Country_Name
CAN,TOT,USD_CAP,1987,1357.453,,Canada
CAN,TOT,USD_CAP,1988,1461.3,,Canada
CAN,TOT,USD_CAP,1989,1579.543,,Canada
CAN,TOT,USD_CAP,1990,1699.774,,Canada
CAN,TOT,USD_CAP,1991,1805.209,,Canada
CAN,TOT,USD_CAP,1992,1897.456,,Canada
CAN,TOT,USD_CAP,1993,1930.889,,Canada
CAN,TOT,USD_CAP,1994,1962.196,,Canada
CAN,TOT,USD_CAP,1995,1984.944,,Canada
CAN,TOT,USD_CAP,1996,1999.778,,Canada
CAN,TOT,USD_CAP,1997,2091.997,,Canada
CAN,TOT,USD_CAP,1998,2200.468,,Canada
CAN,TOT,USD_CAP,1999,2278.254,,Canada
CAN,TOT,USD_CAP,2000,2450.593,,Canada
CAN,TOT,USD_CAP,2001,2624.293,,Canada
CAN,TOT,USD_CAP,2002,2758.065,,Canada
CAN,TOT,USD_CAP,2003,2914.206,,Canada
CAN,TOT,USD_CAP,2004,3122.396,,Canada
CAN,TOT,USD_CAP,2005,3291.912,,Canada
CAN,TOT,USD_CAP,2006,3486.621,,Canada
CAN,TOT,USD_CAP,2007,3709.615,,Canada
CAN,TOT,USD_CAP,2008,3849.544,,Canada
CAN,TOT,USD_CAP,2009,3945.873,,Canada
CAN,TOT,USD_CAP,2010,4155.529,,Canada
CAN,TOT,USD_CAP,2011,4228.962,,Canada
CAN,TOT,USD_CAP,2012,4336.249,,Canada
CAN,TOT,USD_CAP,2013,4428.753,,Canada
CAN,TOT,USD_CAP,2014,4536.81,,Canada
CAN,TOT,USD_CAP,2015,4635.285,,Canada
CAN,TOT,USD_CAP,2016,5044.275,,Canada
CAN,TOT,USD_CAP,2017,5150.47,,Canada
CAN,TOT,USD_CAP,2018,5308.356,,Canada
CAN,TOT,USD_CAP,2019,5189.721,,Canada
CAN,TOT,USD_CAP,2020,5828.324,,Canada
CAN,TOT,USD_CAP,2021,5904.939,,Canada
CZE,TOT,USD_CAP,1990,490.947,,Czechia
CZE,TOT,USD_CAP,1991,438.433,,Czechia
CZE,TOT,USD_CAP,1992,462.649,,Czechia
CZE,TOT,USD_CAP,1993,658.263,,Czechia
CZE,TOT,USD_CAP,1994,725.056,,Czechia
CZE,TOT,USD_CAP,1995,808.182,B,Czechia
CZE,TOT,USD_CAP,1996,858.847,,Czechia
CZE,TOT,USD_CAP,1997,869.442,,Czechia
CZE,TOT,USD_CAP,1998,888.949,,Czechia
CZE,TOT,USD_CAP,1999,951.854,,Czechia
CZE,TOT,USD_CAP,2000,1026.024,B,Czechia
CZE,TOT,USD_CAP,2001,1160.247,,Czechia
CZE,TOT,USD_CAP,2002,1267.68,,Czechia
CZE,TOT,USD_CAP,2003,1393.824,B,Czechia
CZE,TOT,USD_CAP,2004,1464.059,,Czechia
CZE,TOT,USD_CAP,2005,1523.395,,Czechia
CZE,TOT,USD_CAP,2006,1560.186,,Czechia
CZE,TOT,USD_CAP,2007,1660.49,,Czechia
CZE,TOT,USD_CAP,2008,1822.937,,Czechia
CZE,TOT,USD_CAP,2009,2048.775,,Czechia
CZE,TOT,USD_CAP,2010,2001.958,,Czechia
CZE,TOT,USD_CAP,2011,2041.899,,Czechia
CZE,TOT,USD_CAP,2012,2090.485,,Czechia
CZE,TOT,USD_CAP,2013,2448.529,B,Czechia
CZE,TOT,USD_CAP,2014,2564.609,,Czechia
CZE,TOT,USD_CAP,2015,2544.865,,Czechia
CZE,TOT,USD_CAP,2016,2670.969,,Czechia
CZE,TOT,USD_CAP,2017,2969.542,B,Czechia
CZE,TOT,USD_CAP,2018,3128.523,,Czechia
CZE,TOT,USD_CAP,2019,3272.224,,Czechia
CZE,TOT,USD_CAP,2020,3805.143,,Czechia
DNK,TOT,USD_CAP,1971,338.013,D,Denmark
DNK,TOT,USD_CAP,1972,369.393,D,Denmark
DNK,TOT,USD_CAP,1973,397.066,D,Denmark
DNK,TOT,USD_CAP,1974,458.78,D,Denmark
DNK,TOT,USD_CAP,1975,508.814,D,Denmark
DNK,TOT,USD_CAP,1976,559.687,D,Denmark
DNK,TOT,USD_CAP,1977,591.367,D,Denmark
DNK,TOT,USD_CAP,1978,659.843,D,Denmark
DNK,TOT,USD_CAP,1979,739.095,D,Denmark
DNK,TOT,USD_CAP,1980,797.086,,Denmark
DNK,TOT,USD_CAP,1981,871.592,,Denmark
DNK,TOT,USD_CAP,1982,956.108,,Denmark
DNK,TOT,USD_CAP,1983,1003.394,,Denmark
DNK,TOT,USD_CAP,1984,1025.308,,Denmark
DNK,TOT,USD_CAP,1985,1106.65,,Denmark
DNK,TOT,USD_CAP,1986,1167.596,,Denmark
DNK,TOT,USD_CAP,1987,1251.13,,Denmark
DNK,TOT,USD_CAP,1988,1313.355,,Denmark
DNK,TOT,USD_CAP,1989,1359.255,,Denmark
DNK,TOT,USD_CAP,1990,1441.516,,Denmark
DNK,TOT,USD_CAP,1991,1484.027,,Denmark
DNK,TOT,USD_CAP,1992,1554.371,,Denmark
DNK,TOT,USD_CAP,1993,1646.894,,Denmark
DNK,TOT,USD_CAP,1994,1708.511,,Denmark
DNK,TOT,USD_CAP,1995,1715.029,,Denmark
DNK,TOT,USD_CAP,1996,1813.999,,Denmark
DNK,TOT,USD_CAP,1997,1891.682,,Denmark
DNK,TOT,USD_CAP,1998,1914.184,,Denmark
DNK,TOT,USD_CAP,1999,2181.669,,Denmark
DNK,TOT,USD_CAP,2000,2345.715,,Denmark
DNK,TOT,USD_CAP,2001,2472.315,,Denmark
DNK,TOT,USD_CAP,2002,2711.668,,Denmark
DNK,TOT,USD_CAP,2003,2723.11,B,Denmark
DNK,TOT,USD_CAP,2004,2920.644,,Denmark
DNK,TOT,USD_CAP,2005,3014.982,,Denmark
DNK,TOT,USD_CAP,2006,3289.222,,Denmark
DNK,TOT,USD_CAP,2007,3563.086,,Denmark
DNK,TOT,USD_CAP,2008,3777.707,,Denmark
DNK,TOT,USD_CAP,2009,4016.152,,Denmark
DNK,TOT,USD_CAP,2010,4272.376,B,Denmark
DNK,TOT,USD_CAP,2011,4274.142,,Denmark
DNK,TOT,USD_CAP,2012,4433.363,,Denmark
DNK,TOT,USD_CAP,2013,4525.669,,Denmark
DNK,TOT,USD_CAP,2014,4597.459,,Denmark
DNK,TOT,USD_CAP,2015,4726.752,,Denmark
DNK,TOT,USD_CAP,2016,4900.939,,Denmark
DNK,TOT,USD_CAP,2017,5112.959,,Denmark
DNK,TOT,USD_CAP,2018,5306.704,,Denmark
DNK,TOT,USD_CAP,2019,5359.776,,Denmark
DNK,TOT,USD_CAP,2020,5693.651,,Denmark
DNK,TOT,USD_CAP,2021,6384.169,P,Denmark
FIN,TOT,USD_CAP,1970,151.817,,Finland
FIN,TOT,USD_CAP,1971,172.952,,Finland
FIN,TOT,USD_CAP,1972,194.903,,Finland
FIN,TOT,USD_CAP,1973,215.228,,Finland
FIN,TOT,USD_CAP,1974,244.709,,Finland
FIN,TOT,USD_CAP,1975,285.659,,Finland
FIN,TOT,USD_CAP,1976,321.467,,Finland
FIN,TOT,USD_CAP,1977,350.175,,Finland
FIN,TOT,USD_CAP,1978,380.409,,Finland
FIN,TOT,USD_CAP,1979,434.11,,Finland
FIN,TOT,USD_CAP,1980,492.762,,Finland
FIN,TOT,USD_CAP,1981,554.428,,Finland
FIN,TOT,USD_CAP,1982,608.69,,Finland
FIN,TOT,USD_CAP,1983,659.054,,Finland
FIN,TOT,USD_CAP,1984,715.288,,Finland
FIN,TOT,USD_CAP,1985,805.55,,Finland
FIN,TOT,USD_CAP,1986,863.619,,Finland
FIN,TOT,USD_CAP,1987,946.648,,Finland
FIN,TOT,USD_CAP,1988,1028.516,,Finland
FIN,TOT,USD_CAP,1989,1134.258,,Finland
FIN,TOT,USD_CAP,1990,1261.603,,Finland
FIN,TOT,USD_CAP,1991,1350.305,,Finland
FIN,TOT,USD_CAP,1992,1334.32,,Finland
FIN,TOT,USD_CAP,1993,1226.337,B,Finland
FIN,TOT,USD_CAP,1994,1218.172,,Finland
FIN,TOT,USD_CAP,1995,1346.179,,Finland
FIN,TOT,USD_CAP,1996,1418.16,,Finland
FIN,TOT,USD_CAP,1997,1475.282,,Finland
FIN,TOT,USD_CAP,1998,1523.959,,Finland
FIN,TOT,USD_CAP,1999,1609.61,,Finland
FIN,TOT,USD_CAP,2000,1876.849,,Finland
FIN,TOT,USD_CAP,2001,1982.267,,Finland
FIN,TOT,USD_CAP,2002,2201.215,,Finland
FIN,TOT,USD_CAP,2003,2277.09,,Finland
FIN,TOT,USD_CAP,2004,2478.714,,Finland
FIN,TOT,USD_CAP,2005,2573.5,,Finland
FIN,TOT,USD_CAP,2006,2752.672,,Finland
FIN,TOT,USD_CAP,2007,3004.933,,Finland
FIN,TOT,USD_CAP,2008,3243.775,,Finland
FIN,TOT,USD_CAP,2009,3281.453,,Finland
FIN,TOT,USD_CAP,2010,3427.329,,Finland
FIN,TOT,USD_CAP,2011,3598.302,,Finland
FIN,TOT,USD_CAP,2012,3786.188,,Finland
FIN,TOT,USD_CAP,2013,3933.236,,Finland
FIN,TOT,USD_CAP,2014,3955.755,,Finland
FIN,TOT,USD_CAP,2015,3992.493,B,Finland
FIN,TOT,USD_CAP,2016,4103.554,,Finland
FIN,TOT,USD_CAP,2017,4215.309,,Finland
FIN,TOT,USD_CAP,2018,4330.443,,Finland
FIN,TOT,USD_CAP,2019,4383.634,,Finland
FIN,TOT,USD_CAP,2020,4604.622,,Finland
FRA,TOT,USD_CAP,1970,192.143,,France
FRA,TOT,USD_CAP,1975,363.61,,France
FRA,TOT,USD_CAP,1980,659.826,,France
FRA,TOT,USD_CAP,1985,1001.145,,France
FRA,TOT,USD_CAP,1990,1459.11,,France
FRA,TOT,USD_CAP,1991,1558.033,,France
FRA,TOT,USD_CAP,1992,1651.139,,France
FRA,TOT,USD_CAP,1993,1753.485,,France
FRA,TOT,USD_CAP,1994,1817.042,,France
FRA,TOT,USD_CAP,1995,2100.918,B,France
FRA,TOT,USD_CAP,1996,2169.451,,France
FRA,TOT,USD_CAP,1997,2236.595,,France
FRA,TOT,USD_CAP,1998,2321.931,,France
FRA,TOT,USD_CAP,1999,2431.303,,France
FRA,TOT,USD_CAP,2000,2687.53,,France
FRA,TOT,USD_CAP,2001,2875.294,,France
FRA,TOT,USD_CAP,2002,3152.016,,France
FRA,TOT,USD_CAP,2003,3056.265,B,France
FRA,TOT,USD_CAP,2004,3170.947,,France
FRA,TOT,USD_CAP,2005,3264.574,,France
FRA,TOT,USD_CAP,2006,3444.855,B,France
FRA,TOT,USD_CAP,2007,3588.227,,France
FRA,TOT,USD_CAP,2008,3729.353,,France
FRA,TOT,USD_CAP,2009,3880.842,,France
FRA,TOT,USD_CAP,2010,4045.065,,France
FRA,TOT,USD_CAP,2011,4161.698,,France
FRA,TOT,USD_CAP,2012,4299.434,,France
FRA,TOT,USD_CAP,2013,4544.964,B,France
FRA,TOT,USD_CAP,2014,4626.679,,France
FRA,TOT,USD_CAP,2015,4667.156,,France
FRA,TOT,USD_CAP,2016,4928.128,,France
FRA,TOT,USD_CAP,2017,5005.756,,France
FRA,TOT,USD_CAP,2018,5099.306,,France
FRA,TOT,USD_CAP,2019,5167.839,,France
FRA,TOT,USD_CAP,2020,5468.418,,France
FRA,TOT,USD_CAP,2021,6114.944,P,France
DEU,TOT,USD_CAP,1970,252.311,,Germany
DEU,TOT,USD_CAP,1971,298.251,,Germany
DEU,TOT,USD_CAP,1972,337.364,,Germany
DEU,TOT,USD_CAP,1973,384.541,,Germany
DEU,TOT,USD_CAP,1974,452.744,,Germany
DEU,TOT,USD_CAP,1975,532.481,,Germany
DEU,TOT,USD_CAP,1976,591.098,,Germany
DEU,TOT,USD_CAP,1977,647.352,,Germany
DEU,TOT,USD_CAP,1978,729.457,,Germany
DEU,TOT,USD_CAP,1979,800.703,,Germany
DEU,TOT,USD_CAP,1980,908.166,,Germany
DEU,TOT,USD_CAP,1981,1014.713,,Germany
DEU,TOT,USD_CAP,1982,1044.528,,Germany
DEU,TOT,USD_CAP,1983,1104.594,,Germany
DEU,TOT,USD_CAP,1984,1196.56,,Germany
DEU,TOT,USD_CAP,1985,1298.555,,Germany
DEU,TOT,USD_CAP,1986,1386.51,,Germany
DEU,TOT,USD_CAP,1987,1480.096,,Germany
DEU,TOT,USD_CAP,1988,1616.349,,Germany
DEU,TOT,USD_CAP,1989,1596.16,,Germany
DEU,TOT,USD_CAP,1990,1724.332,,Germany
DEU,TOT,USD_CAP,1992,2019.308,B,Germany
DEU,TOT,USD_CAP,1993,2040.313,,Germany
DEU,TOT,USD_CAP,1994,2188.676,,Germany
DEU,TOT,USD_CAP,1995,2349.145,,Germany
DEU,TOT,USD_CAP,1996,2480.217,,Germany
DEU,TOT,USD_CAP,1997,2496.201,,Germany
DEU,TOT,USD_CAP,1998,2566.003,,Germany
DEU,TOT,USD_CAP,1999,2697.878,,Germany
DEU,TOT,USD_CAP,2000,2895.533,,Germany
DEU,TOT,USD_CAP,2001,3009.368,,Germany
DEU,TOT,USD_CAP,2002,3239.77,,Germany
DEU,TOT,USD_CAP,2003,3329.374,,Germany
DEU,TOT,USD_CAP,2004,3391.521,,Germany
DEU,TOT,USD_CAP,2005,3429.955,,Germany
DEU,TOT,USD_CAP,2006,3567.061,,Germany
DEU,TOT,USD_CAP,2007,3750.787,,Germany
DEU,TOT,USD_CAP,2008,3955.136,,Germany
DEU,TOT,USD_CAP,2009,4158.266,,Germany
DEU,TOT,USD_CAP,2010,4423.07,,Germany
DEU,TOT,USD_CAP,2011,4566.678,,Germany
DEU,TOT,USD_CAP,2012,4745.546,,Germany
DEU,TOT,USD_CAP,2013,4951.677,,Germany
DEU,TOT,USD_CAP,2014,5151.709,,Germany
DEU,TOT,USD_CAP,2015,5295.975,,Germany
DEU,TOT,USD_CAP,2016,5669.064,,Germany
DEU,TOT,USD_CAP,2017,5970.163,,Germany
DEU,TOT,USD_CAP,2018,6281.84,,Germany
DEU,TOT,USD_CAP,2019,6407.928,,Germany
DEU,TOT,USD_CAP,2020,6938.983,,Germany
DEU,TOT,USD_CAP,2021,7382.634,P,Germany
GRC,TOT,USD_CAP,1988,617.226,,Greece
GRC,TOT,USD_CAP,1989,736.223,,Greece
GRC,TOT,USD_CAP,1990,773.66,,Greece
GRC,TOT,USD_CAP,1991,796.095,,Greece
GRC,TOT,USD_CAP,1992,887.703,,Greece
GRC,TOT,USD_CAP,1993,1001.482,,Greece
GRC,TOT,USD_CAP,1994,1140.602,,Greece
GRC,TOT,USD_CAP,1995,1191.426,,Greece
GRC,TOT,USD_CAP,1996,1234.04,,Greece
GRC,TOT,USD_CAP,1997,1289.096,,Greece
GRC,TOT,USD_CAP,1998,1328.552,,Greece
GRC,TOT,USD_CAP,1999,1390.316,,Greece
GRC,TOT,USD_CAP,2000,1418.418,,Greece
GRC,TOT,USD_CAP,2001,1700.929,,Greece
GRC,TOT,USD_CAP,2002,1951.129,,Greece
GRC,TOT,USD_CAP,2003,2048.654,B,Greece
GRC,TOT,USD_CAP,2004,2100.803,,Greece
GRC,TOT,USD_CAP,2005,2193.594,,Greece
GRC,TOT,USD_CAP,2006,2303.075,,Greece
GRC,TOT,USD_CAP,2007,2425.471,,Greece
GRC,TOT,USD_CAP,2008,2665.467,,Greece
GRC,TOT,USD_CAP,2009,2735.578,,Greece
GRC,TOT,USD_CAP,2010,2606.608,,Greece
GRC,TOT,USD_CAP,2011,2289.591,,Greece
GRC,TOT,USD_CAP,2012,2145.538,,Greece
GRC,TOT,USD_CAP,2013,2087.856,,Greece
GRC,TOT,USD_CAP,2014,2011.097,,Greece
GRC,TOT,USD_CAP,2015,2122.934,,Greece
GRC,TOT,USD_CAP,2016,2258.26,,Greece
GRC,TOT,USD_CAP,2017,2250.844,,Greece
GRC,TOT,USD_CAP,2018,2314.696,,Greece
GRC,TOT,USD_CAP,2019,2349.574,,Greece
GRC,TOT,USD_CAP,2020,2486.091,,Greece
HUN,TOT,USD_CAP,1991,589.815,,Hungary
HUN,TOT,USD_CAP,1992,627.198,,Hungary
HUN,TOT,USD_CAP,1993,647.757,,Hungary
HUN,TOT,USD_CAP,1994,727.653,,Hungary
HUN,TOT,USD_CAP,1995,685.441,,Hungary
HUN,TOT,USD_CAP,1996,692.801,,Hungary
HUN,TOT,USD_CAP,1997,698.271,,Hungary
HUN,TOT,USD_CAP,1998,768.839,B,Hungary
HUN,TOT,USD_CAP,1999,823.236,,Hungary
HUN,TOT,USD_CAP,2000,906.89,,Hungary
HUN,TOT,USD_CAP,2001,996.031,,Hungary
HUN,TOT,USD_CAP,2002,1167.234,,Hungary
HUN,TOT,USD_CAP,2003,1364.863,B,Hungary
HUN,TOT,USD_CAP,2004,1381.481,,Hungary
HUN,TOT,USD_CAP,2005,1463.525,,Hungary
HUN,TOT,USD_CAP,2006,1511.444,,Hungary
HUN,TOT,USD_CAP,2007,1430.045,,Hungary
HUN,TOT,USD_CAP,2008,1492.593,,Hungary
HUN,TOT,USD_CAP,2009,1492.591,,Hungary
HUN,TOT,USD_CAP,2010,1666.211,,Hungary
HUN,TOT,USD_CAP,2011,1755.527,,Hungary
HUN,TOT,USD_CAP,2012,1766.535,,Hungary
HUN,TOT,USD_CAP,2013,1821.58,,Hungary
HUN,TOT,USD_CAP,2014,1863.754,,Hungary
HUN,TOT,USD_CAP,2015,1891.248,,Hungary
HUN,TOT,USD_CAP,2016,1999.683,,Hungary
HUN,TOT,USD_CAP,2017,1997.273,,Hungary
HUN,TOT,USD_CAP,2018,2105.71,,Hungary
HUN,TOT,USD_CAP,2019,2094.079,,Hungary
HUN,TOT,USD_CAP,2020,2401.999,,Hungary
ISL,TOT,USD_CAP,1970,166.011,D,Iceland
ISL,TOT,USD_CAP,1971,221.847,D,Iceland
ISL,TOT,USD_CAP,1972,243.389,D,Iceland
ISL,TOT,USD_CAP,1973,257.902,D,Iceland
ISL,TOT,USD_CAP,1974,338.315,D,Iceland
ISL,TOT,USD_CAP,1975,359.105,D,Iceland
ISL,TOT,USD_CAP,1976,381.289,D,Iceland
ISL,TOT,USD_CAP,1977,451.882,D,Iceland
ISL,TOT,USD_CAP,1978,557.895,D,Iceland
ISL,TOT,USD_CAP,1979,686.605,D,Iceland
ISL,TOT,USD_CAP,1980,721.81,B,Iceland
ISL,TOT,USD_CAP,1981,822.528,,Iceland
ISL,TOT,USD_CAP,1982,925.273,,Iceland
ISL,TOT,USD_CAP,1983,984.268,,Iceland
ISL,TOT,USD_CAP,1984,962.924,,Iceland
ISL,TOT,USD_CAP,1985,1046.257,,Iceland
ISL,TOT,USD_CAP,1986,1248.18,,Iceland
ISL,TOT,USD_CAP,1987,1472.035,,Iceland
ISL,TOT,USD_CAP,1988,1597.375,,Iceland
ISL,TOT,USD_CAP,1989,1557.328,,Iceland
ISL,TOT,USD_CAP,1990,1575.185,,Iceland
ISL,TOT,USD_CAP,1991,1662.582,,Iceland
ISL,TOT,USD_CAP,1992,1665.65,,Iceland
ISL,TOT,USD_CAP,1993,1697.821,,Iceland
ISL,TOT,USD_CAP,1994,1751.593,,Iceland
ISL,TOT,USD_CAP,1995,1810.686,,Iceland
ISL,TOT,USD_CAP,1996,1886.532,,Iceland
ISL,TOT,USD_CAP,1997,2019.116,,Iceland
ISL,TOT,USD_CAP,1998,2334.404,,Iceland
ISL,TOT,USD_CAP,1999,2575.561,,Iceland
ISL,TOT,USD_CAP,2000,2658.937,B,Iceland
ISL,TOT,USD_CAP,2001,2751.066,,Iceland
ISL,TOT,USD_CAP,2002,3057.131,,Iceland
ISL,TOT,USD_CAP,2003,3106.92,B,Iceland
ISL,TOT,USD_CAP,2004,3262.487,,Iceland
ISL,TOT,USD_CAP,2005,3280.772,,Iceland
ISL,TOT,USD_CAP,2006,3394.032,,Iceland
ISL,TOT,USD_CAP,2007,3559.775,,Iceland
ISL,TOT,USD_CAP,2008,3612.468,,Iceland
ISL,TOT,USD_CAP,2009,3480.941,,Iceland
ISL,TOT,USD_CAP,2010,3264.284,,Iceland
ISL,TOT,USD_CAP,2011,3312.455,,Iceland
ISL,TOT,USD_CAP,2012,3399.002,,Iceland
ISL,TOT,USD_CAP,2013,3498.071,,Iceland
ISL,TOT,USD_CAP,2014,3599.617,,Iceland
ISL,TOT,USD_CAP,2015,3733.352,,Iceland
ISL,TOT,USD_CAP,2016,3932.095,,Iceland
ISL,TOT,USD_CAP,2017,4111.255,,Iceland
ISL,TOT,USD_CAP,2018,4235.661,,Iceland
ISL,TOT,USD_CAP,2019,4318.269,,Iceland
ISL,TOT,USD_CAP,2020,4620.158,,Iceland
ISL,TOT,USD_CAP,2021,5096.439,P,Iceland
IRL,TOT,USD_CAP,1970,115.833,,Ireland
IRL,TOT,USD_CAP,1971,148.32,,Ireland
IRL,TOT,USD_CAP,1972,168.788,,Ireland
IRL,TOT,USD_CAP,1973,193.913,,Ireland
IRL,TOT,USD_CAP,1974,216.985,,Ireland
IRL,TOT,USD_CAP,1975,252.213,,Ireland
IRL,TOT,USD_CAP,1976,261.622,,Ireland
IRL,TOT,USD_CAP,1977,281.37,,Ireland
IRL,TOT,USD_CAP,1978,342.642,,Ireland
IRL,TOT,USD_CAP,1979,395.014,,Ireland
IRL,TOT,USD_CAP,1980,475.486,,Ireland
IRL,TOT,USD_CAP,1981,491.625,,Ireland
IRL,TOT,USD_CAP,1982,516.647,,Ireland
IRL,TOT,USD_CAP,1983,542.641,,Ireland
IRL,TOT,USD_CAP,1984,566.528,,Ireland
IRL,TOT,USD_CAP,1985,606.567,,Ireland
IRL,TOT,USD_CAP,1986,620.319,,Ireland
IRL,TOT,USD_CAP,1987,639.514,,Ireland
IRL,TOT,USD_CAP,1988,663.947,,Ireland
IRL,TOT,USD_CAP,1989,701.046,,Ireland
IRL,TOT,USD_CAP,1990,752.033,,Ireland
IRL,TOT,USD_CAP,1991,839.708,,Ireland
IRL,TOT,USD_CAP,1992,919.418,,Ireland
IRL,TOT,USD_CAP,1993,992.766,,Ireland
IRL,TOT,USD_CAP,1994,1040.844,,Ireland
IRL,TOT,USD_CAP,1995,1130.502,,Ireland
IRL,TOT,USD_CAP,1996,1185.72,,Ireland
IRL,TOT,USD_CAP,1997,1288.49,,Ireland
IRL,TOT,USD_CAP,1998,1395.603,,Ireland
IRL,TOT,USD_CAP,1999,1498.298,,Ireland
IRL,TOT,USD_CAP,2000,1829.789,,Ireland
IRL,TOT,USD_CAP,2001,2134.358,,Ireland
IRL,TOT,USD_CAP,2002,2418.861,,Ireland
IRL,TOT,USD_CAP,2003,2578.802,,Ireland
IRL,TOT,USD_CAP,2004,2804.828,,Ireland
IRL,TOT,USD_CAP,2005,3093.376,,Ireland
IRL,TOT,USD_CAP,2006,3204.805,,Ireland
IRL,TOT,USD_CAP,2007,3384.221,,Ireland
IRL,TOT,USD_CAP,2008,3643.273,,Ireland
IRL,TOT,USD_CAP,2009,3855.118,,Ireland
IRL,TOT,USD_CAP,2010,4050.987,,Ireland
IRL,TOT,USD_CAP,2011,4197.569,B,Ireland
IRL,TOT,USD_CAP,2012,4358.936,,Ireland
IRL,TOT,USD_CAP,2013,4299.899,,Ireland
IRL,TOT,USD_CAP,2014,4196.666,,Ireland
IRL,TOT,USD_CAP,2015,4295.464,,Ireland
IRL,TOT,USD_CAP,2016,4536.748,,Ireland
IRL,TOT,USD_CAP,2017,4683.366,,Ireland
IRL,TOT,USD_CAP,2018,4870.689,,Ireland
IRL,TOT,USD_CAP,2019,4947.222,,Ireland
IRL,TOT,USD_CAP,2020,5372.814,,Ireland
IRL,TOT,USD_CAP,2021,5836.342,P,Ireland
ITA,TOT,USD_CAP,1988,1052.784,,Italy
ITA,TOT,USD_CAP,1989,1122.547,,Italy
ITA,TOT,USD_CAP,1990,1274.024,,Italy
ITA,TOT,USD_CAP,1991,1387.471,,Italy
ITA,TOT,USD_CAP,1992,1403.629,,Italy
ITA,TOT,USD_CAP,1993,1398.26,,Italy
ITA,TOT,USD_CAP,1994,1413.011,,Italy
ITA,TOT,USD_CAP,1995,1464.822,B,Italy
ITA,TOT,USD_CAP,1996,1528.904,,Italy
ITA,TOT,USD_CAP,1997,1651.791,,Italy
ITA,TOT,USD_CAP,1998,1736.633,,Italy
ITA,TOT,USD_CAP,1999,1802.03,,Italy
ITA,TOT,USD_CAP,2000,2030.535,,Italy
ITA,TOT,USD_CAP,2001,2151.727,,Italy
ITA,TOT,USD_CAP,2002,2292.714,,Italy
ITA,TOT,USD_CAP,2003,2289.348,,Italy
ITA,TOT,USD_CAP,2004,2451.044,,Italy
ITA,TOT,USD_CAP,2005,2504.099,,Italy
ITA,TOT,USD_CAP,2006,2662.499,,Italy
ITA,TOT,USD_CAP,2007,2695.633,,Italy
ITA,TOT,USD_CAP,2008,2932.455,,Italy
ITA,TOT,USD_CAP,2009,2937.493,,Italy
ITA,TOT,USD_CAP,2010,3104.465,,Italy
ITA,TOT,USD_CAP,2011,3098.256,,Italy
ITA,TOT,USD_CAP,2012,3071.61,B,Italy
ITA,TOT,USD_CAP,2013,3042.931,,Italy
ITA,TOT,USD_CAP,2014,3036.86,,Italy
ITA,TOT,USD_CAP,2015,3088.931,,Italy
ITA,TOT,USD_CAP,2016,3274.024,,Italy
ITA,TOT,USD_CAP,2017,3376.084,,Italy
ITA,TOT,USD_CAP,2018,3495.868,,Italy
ITA,TOT,USD_CAP,2019,3565.301,B,Italy
ITA,TOT,USD_CAP,2020,3747.172,,Italy
ITA,TOT,USD_CAP,2021,4037.787,P,Italy
JPN,TOT,USD_CAP,1970,150.437,D,Japan
JPN,TOT,USD_CAP,1971,163.854,D,Japan
JPN,TOT,USD_CAP,1972,185.39,D,Japan
JPN,TOT,USD_CAP,1973,205.778,D,Japan
JPN,TOT,USD_CAP,1974,242.018,D,Japan
JPN,TOT,USD_CAP,1975,284.269,D,Japan
JPN,TOT,USD_CAP,1976,303.725,D,Japan
JPN,TOT,USD_CAP,1977,340.628,D,Japan
JPN,TOT,USD_CAP,1978,392.577,D,Japan
JPN,TOT,USD_CAP,1979,452.931,D,Japan
JPN,TOT,USD_CAP,1980,535.016,D,Japan
JPN,TOT,USD_CAP,1981,603.965,D,Japan
JPN,TOT,USD_CAP,1982,664.777,D,Japan
JPN,TOT,USD_CAP,1983,714.857,D,Japan
JPN,TOT,USD_CAP,1984,745.981,D,Japan
JPN,TOT,USD_CAP,1985,818.382,D,Japan
JPN,TOT,USD_CAP,1986,859.855,D,Japan
JPN,TOT,USD_CAP,1987,916.703,D,Japan
JPN,TOT,USD_CAP,1988,969.251,D,Japan
JPN,TOT,USD_CAP,1989,1021.247,D,Japan
JPN,TOT,USD_CAP,1990,1088.959,D,Japan
JPN,TOT,USD_CAP,1991,1166.43,D,Japan
JPN,TOT,USD_CAP,1992,1253.415,D,Japan
JPN,TOT,USD_CAP,1993,1332.213,D,Japan
JPN,TOT,USD_CAP,1994,1420.271,D,Japan
JPN,TOT,USD_CAP,1995,1413.445,,Japan
JPN,TOT,USD_CAP,1996,1436.372,,Japan
JPN,TOT,USD_CAP,1997,1529.586,,Japan
JPN,TOT,USD_CAP,1998,1571.107,,Japan
JPN,TOT,USD_CAP,1999,1667.922,,Japan
JPN,TOT,USD_CAP,2000,1847.786,,Japan
JPN,TOT,USD_CAP,2001,1945.556,,Japan
JPN,TOT,USD_CAP,2002,2065.133,,Japan
JPN,TOT,USD_CAP,2003,2194.437,,Japan
JPN,TOT,USD_CAP,2004,2303.68,,Japan
JPN,TOT,USD_CAP,2005,2471.186,,Japan
JPN,TOT,USD_CAP,2006,2561.219,,Japan
JPN,TOT,USD_CAP,2007,2689.916,,Japan
JPN,TOT,USD_CAP,2008,2799.198,,Japan
